age,balance,duration
25,3090,139
39,18,102
60,211,406
47,0,374
52,363,168
64,630,97
31,1251,282
61,1046,158
25,469,273
18,35,104
34,10,90
37,1314,200
53,0,53
39,3252,298
65,2326,276
50,3370,531
27,5741,72
22,144,116
43,733,126
59,474,252
27,377,171
53,-309,343
28,3733,419
38,6728,252
71,5584,534
32,227,148
57,16,200
28,61,744
59,1047,438
71,2651,73
64,14170,62
44,21,323
29,265,130
51,117,467
70,2346,190
48,5473,232
37,165,315
58,1313,420
66,1943,401
18,5,143
39,116,79
42,16517,497
40,2430,87
51,2337,46
77,680,103
72,676,188
40,0,79
35,1810,52
23,8494,158
57,5631,68
37,106,511
37,127,192
30,324,585
33,369,83
45,8564,53
64,67,153
53,65,41
64,17875,173
34,1281,279
36,506,47
18,3,130
34,745,76
64,380,479
69,0,412
48,1519,360
36,255,242
43,2145,291
49,3466,161
43,9,89
28,730,78
63,91,128
36,3064,240
35,992,79
70,1853,314
60,11262,323
26,620,76
61,399,81
84,1702,185
86,0,189
40,3056,103
64,34,244
72,1129,186
42,294,513
60,108,624
43,1696,257
39,385,143
21,1596,115
25,331,170
36,40,359
51,2582,197
57,854,700
31,404,125
29,382,64
28,223,157
36,40,259
26,97,382
59,1341,154
66,2048,212
33,3689,445
25,11,236
29,323,148
36,539,398
29,590,81
28,27,294
43,1612,119
68,2820,109
31,660,207
62,780,162
32,31,125
36,289,67
34,2583,64
26,38,268
65,0,248
42,1535,121
32,937,90
34,612,81
28,4985,108
39,93,65
72,0,359
34,1464,207
35,7546,255
29,1311,622
30,7,173
66,220,283
28,207,129
32,636,370
62,13,36
39,24277,261
32,1026,94
22,1564,36
38,0,247
55,1872,155
36,490,207
76,2632,368
34,747,72
33,2340,65
34,980,69
36,953,102
73,250,245
27,118,160
45,4119,473
63,243,114
49,99,83
55,1504,186
41,285,90
55,2960,81
52,2087,267
34,15,104
53,6649,106
49,5689,470
38,748,98
25,1231,271
37,7620,164
22,652,139
30,201,219
36,191,69
34,869,89
33,1429,268
21,557,197
23,922,81
32,59649,69
43,7702,108
74,2894,97
39,119,265
35,4,157
62,816,28
43,970,513
26,200,91
48,17964,120
63,1849,109
45,886,115
63,2287,490
37,310,76
82,103,368
24,1298,86
30,4129,77
36,1113,212
27,1596,82
51,2635,181
25,162,531
35,183,516
48,568,378
70,2626,140
63,4752,233
39,973,172
34,528,121
38,1198,91
44,764,232
19,4,114
32,1270,420
46,2552,260
71,653,471
83,0,225
44,2033,444
37,0,144
36,86,104
31,3343,365
32,995,331
51,994,268
72,6199,531
27,313,167
45,40,81
40,7968,733
30,419,72
62,0,299
55,0,187
69,6850,2055
46,1950,56
30,0,316
73,1050,73
47,0,65
55,2587,328
35,2789,256
60,5267,520
57,6468,730
30,1675,181
52,1423,384
37,4565,369
69,148,101
24,154,205
43,13450,128
26,9447,113
59,4744,879
31,882,293
26,1231,230
73,3443,770
30,2568,563
62,565,123
51,339,313
33,5969,156
35,80,434
32,2667,171
19,527,154
65,2179,112
74,0,113
38,3195,244
48,606,589
64,1644,569
36,1354,281
55,602,350
72,6253,456
63,1795,219
35,7918,497
62,367,221
33,2147,669
57,4451,133
42,0,99
64,2280,289
24,0,89
41,6116,97
52,0,211
53,1182,82
25,490,394
34,268,587
78,301,537
86,157,147
27,1991,510
36,52,351
31,924,231
25,89,274
45,1411,800
35,44,310
24,2696,107
59,315,98
26,3529,57
57,772,201
47,3033,293
50,6574,495
31,155,214
70,0,206
22,2281,221
43,2160,261
18,108,169
34,1022,219
33,409,165
24,726,445
56,230,167
25,1871,260
26,1094,137
32,2915,519
28,1633,233
25,480,140
39,1587,108
58,1227,400
19,88,191
37,4321,421
42,1205,376
30,161,298
57,0,121
76,802,475
79,723,276
40,732,71
70,6538,394
35,2161,569
30,147,234
60,0,408
50,3764,214
35,114,105
51,1416,345
71,14220,397
81,519,488
30,208,324
31,12569,344
67,714,372
69,745,595
45,129,307
77,300,511
62,495,494
82,0,277
32,555,344
70,0,145
32,1676,223
34,158,278
28,261,259
67,1979,105
45,786,84
32,889,185
32,1954,107
62,383,276
38,1,342
53,27,230
26,13887,199
61,1742,90
60,478,324
23,1235,122
67,708,96
72,17739,135
30,440,129
58,4605,339
27,-148,146
56,2815,212
61,5207,336
42,3082,285
36,495,91
20,479,158
47,1233,91
63,2747,113
73,739,210
46,640,108
32,2,100
73,1843,106
49,315,240
28,322,240
46,7331,658
74,1765,290
71,1236,335
31,275,99
28,3,112
41,6046,185
20,29,85
28,2380,394
73,934,961
37,99,161
47,1013,170
49,596,722
48,2351,150
46,273,1962
40,4775,215
57,3109,107
50,388,173
34,262,89
56,654,875
31,64,208
32,1855,126
50,810,91
54,1664,106
48,2,103
26,362,925
33,1323,109
50,1612,188
40,1293,1702
31,3384,153
29,345,106
29,874,152
40,1819,169
28,865,177
76,242,994
52,10943,292
38,4539,387
34,417,99
23,780,267
71,4847,657
71,0,246
35,805,613
25,553,113
46,2817,543
41,595,22
26,1646,890
25,808,267
28,762,115
70,44,1104
59,883,1551
83,425,773
43,2367,83
46,5993,159
45,10252,173
37,1000,239
71,4380,369
65,2756,1353
27,20585,299
44,5102,205
19,179,62
32,530,91
47,2601,261
37,539,168
39,150,55
44,1036,491
80,2954,144
52,118,105
42,238,692
43,0,399
49,1791,139
79,909,114
65,1176,64
61,1,85
34,2552,74
36,1179,79
77,0,210
23,4545,242
20,1191,500
61,3371,299
28,0,294
55,929,80
57,10583,341
29,14,87
34,16,316
50,0,159
36,1145,75
25,5,138
41,2152,134
40,1451,117
74,4286,195
57,0,585
38,1711,234
45,4068,314
53,109,431
84,0,992
35,611,305
35,2088,86
56,1866,760
26,132,194
41,3426,302
35,2047,66
39,24,199
36,39385,120
95,0,215
36,202,237
48,3842,168
63,333,321
54,2081,395
34,1363,258
41,158,250
61,1224,99
31,2460,477
59,4152,67
25,2140,81
37,189,238
47,288,101
70,15834,90
44,1495,82
37,1027,137
26,6036,152
30,613,214
28,6784,502
54,1464,194
54,8295,849
50,383,382
39,26233,462
36,22,91
26,170,160
24,4126,83
36,11,121
61,2917,215
34,318,88
34,0,89
60,71188,205
57,415,408
30,158,144
60,1588,728
26,125,63
24,0,526
39,168,96
30,655,384
61,2931,125
45,3727,572
57,854,480
44,282,296
70,8897,692
19,55,89
63,415,323
77,121,191
37,604,371
37,793,130
33,5437,201
37,2061,867
29,417,90
25,1185,290
30,873,301
63,0,73
31,9629,180
29,172,271
70,3104,88
32,272,73
61,286,525
56,16873,223
54,895,335
60,197,1386
34,484,90
68,2398,352
42,0,113
24,1857,147
55,377,403
66,0,189
26,993,152
53,0,148
78,0,259
38,53,78
61,1389,92
34,1730,97
36,4596,234
42,849,667
29,3528,137
58,565,153
57,254,676
33,1781,611
27,3415,266
79,79,1106
64,2140,181
66,0,79
60,12039,261
32,2983,268
47,2524,105
56,12,511
25,139,138
21,2488,180
83,4216,92
83,6236,766
73,7111,146
56,1137,99
45,6879,99
77,989,95
67,1430,88
30,1646,251
55,9329,135
31,80,63
55,538,306
57,3927,61
59,0,78
34,19,98
54,2216,167
72,4415,120
46,1187,92
67,361,411
51,2109,79
48,1093,1226
39,385,242
31,581,845
52,3343,227
46,8,182
41,2579,213
28,2806,285
74,1124,200
48,1245,169
35,2646,221
61,6,210
45,886,75
49,197,404
43,1188,1573
62,1495,896
35,670,301
36,592,204
83,1965,1003
27,132,123
62,0,78
76,163,120
32,2688,216
63,1084,201
23,107,84
50,313,958
46,37378,146
33,1297,117
38,127,113
34,144,104
35,1178,727
30,5223,404
60,1167,79
45,8692,108
31,52,71
28,1579,122
62,276,80
39,93,595
66,40,290
35,1830,166
64,2139,632
58,4198,441
30,0,86
62,4692,73
48,1630,125
62,0,280
73,154,103
40,13669,138
81,0,172
70,1310,634
39,184,206
80,2,442
75,643,522
34,35,76
47,2149,241
31,442,244
59,7469,68
30,536,244
41,3872,231
19,103,96
54,1311,485
48,0,126
26,766,457
62,1528,134
37,1960,246
43,2557,166
74,279,227
40,79,570
37,413,138
57,1318,115
75,3771,186
77,0,847
83,2619,181
31,6138,154
61,6384,55
69,0,1580
22,129,258
50,469,170
27,893,154
50,3702,109
72,2850,131
31,523,141
51,423,95
65,493,622
81,0,128
34,3119,306
33,8514,165
73,519,434
35,690,108
40,2266,447
37,4017,156
44,643,324
40,2338,717
45,0,283
61,0,136
74,4079,343
70,3175,115
63,588,143
61,6481,131
62,1515,131
33,9,238
47,820,98
62,1381,1020
39,1648,123
62,1619,534
46,3745,82
26,1177,116
37,254,120
26,334,217
80,6483,123
30,648,54
72,806,169
46,10889,167
47,1784,385
76,1411,233
59,561,323
30,1787,79
56,111,79
30,261,233
54,831,208
57,8,270
28,172,123
60,0,1745
30,7529,328
63,12067,2187
61,1541,59
31,8304,164
39,1802,92
22,3472,332
39,206,148
72,1388,513
77,1807,373
36,480,213
43,69,304
65,571,349
54,3994,595
32,400,76
25,3165,251
46,1693,427
28,80,676
61,267,192
53,2581,828
38,0,576
69,473,110
53,3370,180
27,1134,825
74,4912,129
67,3810,1206
55,309,467
33,6807,512
27,24025,99
87,6746,749
57,375,135
33,658,307
51,371,287
76,2693,107
64,4688,200
19,329,252
33,79,249
55,0,360
31,6281,257
92,775,313
35,2779,118
30,411,127
68,2144,277
42,527,181
41,431,133
35,1750,422
32,643,287
29,123,247
70,2064,334
54,0,391
27,3792,504
78,4807,1002
82,8603,306
29,2178,260
78,229,97
55,0,102
76,2991,344
69,4,114
38,4174,336
60,10925,270
33,2411,130
43,14646,210
61,86,149
43,11115,476
73,796,427
39,0,622
57,6900,255
33,5878,438
77,1780,221
45,1673,76
35,183,281
59,3648,257
39,416,56
76,4112,282
40,1108,61
42,2463,183
44,36,127
70,353,110
59,1425,151
52,722,99
70,2815,67
73,542,355
50,3897,298
82,1381,156
81,243,131
55,865,96
52,1373,157
41,942,143
58,3027,120
57,254,207
46,311,96
28,0,96
38,0,297
30,398,102
52,992,424
22,23,137
53,732,759
60,4629,624
66,747,515
70,616,89
54,140,521
80,87,219
56,0,298
33,373,259
71,383,327
76,992,139
38,70,255
44,5063,418
69,4572,146
65,1624,189
34,18,114
60,182,83
29,1788,353
52,659,113
36,129,149
33,3170,246
63,937,219
30,16935,108
29,1599,95
61,89,154
50,3463,96
65,11240,149
54,735,300
26,603,73
67,2,1118
68,7945,210
74,1742,1092
75,4984,509
27,390,190
65,1004,371
64,4787,501
38,1727,182
42,3213,172
30,914,524
57,2326,207
31,81,164
52,2230,423
25,667,408
36,203,139
55,13578,247
64,3951,164
54,240,142
26,338,209
51,0,1707
72,0,189
30,0,437
30,944,251
61,272,318
60,5,401
30,697,215
39,53,679
45,0,264
32,685,262
66,1948,106
50,3654,215
54,962,288
28,2306,140
35,980,68
47,551,124
53,395,136
47,159,220
80,997,746
61,477,377
34,920,250
47,3663,424
36,1327,174
62,115,157
30,853,279
21,8278,445
56,1947,631
67,7687,70
62,7458,212
37,7974,176
41,0,373
84,1791,62
32,2846,160
30,53,155
33,2934,59
49,348,125
26,44,217
36,1193,640
87,230,144
61,8729,480
52,730,180
47,1725,183
70,2384,196
60,3401,294
41,881,257
46,3512,175
22,1522,368
51,1585,152
60,4243,416
28,3717,177
60,8434,105
33,3301,131
37,1506,101
57,1832,131
20,0,69
33,2485,91
30,846,75
29,3851,59
38,732,53
70,3020,358
39,508,154
51,39,173
32,9317,92
65,1992,459
32,600,272
29,3054,204
54,473,182
33,576,144
35,5462,188
32,833,227
26,906,109
35,580,180
51,580,117
58,2777,214
59,4412,162
66,922,83
25,1404,85
72,1285,179
55,2037,209
29,10332,46
35,1133,102
44,1818,88
44,205,289
48,0,1233
35,1224,187
37,238,149
36,62,566
52,2398,412
55,0,222
67,704,537
36,506,217
64,5871,195
34,382,193
64,2352,181
45,360,215
29,938,358
40,1508,177
33,1697,179
62,2,322
27,1720,284
38,2812,322
76,1492,383
36,7222,116
18,156,298
33,0,86
50,112,70
31,1812,138
69,482,101
29,2,85
42,520,158
34,1778,358
61,6016,199
34,527,272
33,5276,572
31,220,257
49,402,76
42,603,298
78,55,143
55,12401,111
73,19,509
54,0,464
78,226,136
31,2440,312
60,6573,126
67,942,455
24,556,368
33,1699,178
33,6699,425
53,10541,178
33,1536,262
24,235,118
32,935,165
60,10861,98
64,2331,201
34,2374,161
35,1228,696
53,1356,371
24,125,263
81,9224,235
27,6279,257
32,1527,270
38,3141,347
47,3940,171
45,160,182
42,2816,193
63,109,406
31,2666,318
44,1534,95
61,2557,89
76,2302,345
67,405,344
33,22867,266
57,2155,144
71,1311,301
79,2661,254
52,94,293
61,4162,185
48,201,594
33,1388,280
27,4590,131
70,1164,208
52,1785,133
32,2134,98
73,9160,516
63,3579,93
49,3371,269
35,612,158
35,5007,133
23,598,406
26,943,166
58,381,79
40,9366,69
32,6746,199
51,938,98
33,1076,131
53,1624,166
20,801,244
28,3,135
44,1070,172
53,4401,241
39,1509,248
21,123,513
36,3623,71
31,533,90
42,994,227
28,805,116
27,168,123
57,2299,39
33,386,253
29,1026,226
65,1370,177
54,1213,241
63,8044,702
72,4130,427
30,2424,110
51,346,134
32,1331,126
54,2206,104
82,0,226
47,4693,89
48,1230,169
61,1720,150
77,3417,134
36,2971,247
72,3232,771
75,324,124
33,280,189
38,1767,893
27,5291,192
39,64,366
43,3403,707
33,133,627
27,4745,411
50,3608,176
50,2794,350
43,1854,131
64,2031,202
45,1529,181
76,3324,122
63,5112,2184
81,5220,135
77,2590,212
71,2600,186
46,2671,180
39,260,226
38,1438,122
75,2199,137
37,115,122
18,608,210
58,462,495
61,1471,632
44,14,167
67,1146,259
61,2863,264
31,181,239
61,3114,381
36,376,193
56,9367,271
74,0,332
62,0,227
33,271,182
24,382,256
33,2465,139
34,2599,95
33,920,130
34,129,295
58,169,301
61,209,1011
37,1276,146
64,679,167
27,535,183
37,2987,135
31,270,176
25,5695,124
41,487,163
22,1925,84
22,410,365
57,367,107
63,3115,432
34,86,244
33,71,136
42,10072,137
26,203,104
23,1234,250
54,0,986
63,2707,57
37,197,175
33,263,79
43,3186,380
62,135,446
49,972,104
21,347,77
56,870,257
35,3160,445
30,42,75
47,999,111
24,272,105
33,195,984
31,376,202
75,6027,1248
40,764,85
62,298,709
63,708,168
52,583,209
62,10373,140
57,8278,408
55,0,134
71,5715,747
59,2013,409
78,1204,135
35,4922,393
52,234,255
29,1374,309
42,2187,525
53,163,108
52,2337,190
61,89,141
38,293,166
70,3230,112
24,1033,283
20,215,325
42,5310,968
49,2187,92
27,11862,285
30,265,295
23,922,242
36,0,106
61,2282,1092
51,1216,421
33,334,87
31,9421,372
39,1820,103
53,65,99
31,4198,234
38,3576,349
28,1925,487
38,6728,232
72,1129,208
37,4842,170
29,265,414
34,69,296
64,1840,237
61,3624,342
27,567,238
46,38,541
57,1299,142
52,1797,92
77,680,341
53,1982,160
83,20,65
35,204,110
58,3399,1628
46,31630,448
63,0,337
58,4007,598
51,2506,210
25,304,152
66,2149,151
45,2033,123
22,691,260
32,390,152
33,8023,107
28,520,113
28,330,357
31,318,310
26,644,346
60,4,415
44,18881,187
29,1165,244
32,84,37
36,4708,284
68,2820,154
48,1147,155
53,980,352
27,-46,97
39,323,1804
39,2983,472
61,175,237
25,1189,110
28,339,350
29,19,274
72,1940,705
29,1445,271
26,294,208
49,5887,439
42,2913,127
43,11891,821
31,988,377
33,711,78
69,344,55
28,78,232
44,733,360
73,5028,696
58,2223,1139
27,3511,300
27,91,157
38,5000,720
39,481,929
61,0,85
31,389,69
42,684,163
42,144,143
64,1220,138
61,1761,334
45,0,344
61,103,292
34,360,371
32,8626,200
25,1163,262
29,135,248
81,93,164
29,314,415
51,241,308
72,413,358
80,462,127
52,657,91
38,1190,347
31,684,620
30,1681,329
22,120,245
50,10250,254
29,2489,1002
42,254,288
34,250,787
24,1847,390
53,1442,137
30,1077,124
27,1623,161
34,294,265
49,307,854
59,957,479
80,155,343
86,614,595
69,426,395
79,8304,456
71,91,87
57,698,135
35,13658,220
41,1077,207
36,4721,149
49,395,336
69,3588,429
66,2540,441
61,421,112
32,883,798
28,1351,267
47,4402,805
22,1258,182
57,1016,208
58,256,422
64,43,232
54,380,501
45,1788,364
72,3856,582
30,517,141
79,3025,166
40,3797,263
30,2326,420
41,10346,352
35,3402,269
19,526,122
57,592,88
30,1070,446
36,925,321
64,67,86
53,1961,351
87,433,150
53,1796,476
34,2037,324
29,459,279
26,12,72
29,572,314
45,115,147
43,775,325
81,452,443
57,5313,283
72,1533,546
62,0,188
56,393,103
59,8334,141
67,258,221
28,1705,412
34,1337,330
57,2986,222
52,195,110
66,1230,726
32,35,324
31,596,184
51,955,221
27,538,170
29,399,454
50,5108,406
30,1307,248
30,102,364
31,2347,180
57,1841,127
75,1341,415
60,294,104
44,1025,116
50,320,294
44,132,103
39,804,193
32,131,322
59,2074,467
68,1443,2062
31,3338,264
40,782,94
34,303,94
64,661,367
49,905,385
54,12018,267
30,7105,321
60,3735,190
33,812,396
35,538,410
72,4657,305
37,6963,158
30,5,282
25,10788,102
32,593,140
52,230,422
48,1559,520
59,2764,237
47,1122,956
43,4216,150
49,3570,62
32,623,273
33,1808,250
84,81204,679
26,3145,1141
33,102,83
47,3519,193
70,828,433
38,854,112
43,3518,206
39,25,315
27,1347,824
25,2551,400
36,23,256
28,1840,1472
35,7546,137
38,11303,473
44,2724,893
78,4917,195
89,1323,207
20,755,284
32,718,155
32,914,434
23,870,296
35,978,1370
30,916,449
27,1595,196
72,0,215
36,629,109
34,2561,554
61,544,63
30,2907,146
46,461,369
30,3185,158
40,3126,110
32,14533,646
38,863,78
29,814,54
51,363,7
33,212,23
45,891,118
40,212,176
50,315,249
27,843,187
27,302,151
70,2795,301
27,8,176
25,139,202
57,1044,585
55,1633,210
33,6513,170
29,102,111
73,1388,767
70,3230,300
50,486,28
36,93,102
35,4645,502
67,1430,499
35,323,261
65,1097,131
29,14,106
65,300,105
67,585,164
53,0,171
85,1934,140
34,15,377
47,1639,349
38,6447,296
66,147,411
31,2544,229
66,0,105
25,4859,227
28,168,387
25,2007,265
47,3696,758
30,2166,316
28,4579,409
29,180,350
49,1093,243
21,2488,661
87,2190,512
34,6718,278
22,254,143
32,1962,130
28,1579,163
64,2139,230
31,253,262
62,4692,113
31,330,260
60,938,380
41,5372,248
21,71,169
24,3176,108
40,5142,147
54,496,452
80,1468,330
27,434,127
28,687,113
35,3816,331
29,270,110
70,482,372
62,180,183
59,4198,309
51,423,236
50,78,218
48,817,517
81,0,357
48,517,273
45,5021,233
32,51,203
49,1569,470
36,592,96
36,991,589
33,133,305
32,471,67
64,768,371
37,11387,153
30,536,362
59,739,408
50,2955,166
32,366,366
60,979,295
39,2939,348
68,0,814
65,2173,543
38,282,360
37,4803,396
55,7803,441
66,154,66
26,1099,99
40,226,176
30,720,1265
35,1830,78
85,1255,233
28,893,204
57,1318,91
79,8556,326
58,327,124
20,167,237
64,588,366
42,994,453
27,2245,163
47,820,262
37,539,540
21,423,287
63,1528,309
66,203,353
28,3053,165
19,103,177
31,460,23
46,1693,137
42,383,146
76,2991,195
61,86,639
62,243,117
39,1802,129
37,2163,114
74,2575,172
32,307,96
50,5969,455
61,13546,318
27,2855,240
27,2015,87
30,323,116
63,2716,205
63,474,423
36,203,255
38,7005,696
27,689,98
30,3096,123
92,775,164
40,1108,228
77,4112,1616
74,935,100
56,0,413
68,2144,708
48,1167,122
45,2556,196
30,255,143
81,243,340
35,746,240
42,942,245
28,0,183
36,6,100
38,0,240
48,1180,142
52,992,342
38,70,164
55,831,100
71,353,208
61,4629,181
30,319,210
20,829,196
50,51,199
70,2626,175
69,4572,185
54,0,565
39,0,366
44,2776,701
26,614,103
56,282,156
73,279,399
44,2403,180
61,89,477
66,908,156
36,129,918
33,373,169
76,8919,231
48,157,417
52,659,390
66,747,203
38,6889,194
32,291,223
48,3494,145
30,2493,293
39,1022,123
36,3949,130
49,387,325
29,187,154
35,481,141
42,7560,132
80,997,151
68,363,193
31,2017,167
33,1699,202
56,1181,186
64,3951,134
27,6421,147
52,2557,134
63,896,115
34,0,155
50,2366,816
66,1948,216
36,2283,213
31,283,98
52,306,223
82,1381,86
62,4727,80
60,438,176
62,3904,403
60,18967,177
43,2501,153
46,179,194
28,261,254
26,2002,146
56,694,144
34,5878,159
36,202,313
26,338,245
54,1958,179
32,530,131
60,5,533
26,1972,221
48,866,146
42,706,132
35,154,105
26,592,145
51,1708,92
45,4831,479
20,0,143
29,1599,200
60,264,265
33,278,563
40,257,147
40,275,196
72,1285,280
77,7802,483
36,980,343
65,1973,121
60,3401,121
37,953,102
67,1287,511
33,62,102
65,23421,432
66,3629,474
45,547,577
30,4468,204
33,685,105
29,514,270
31,523,323
65,493,348
56,1989,336
76,852,283
53,2398,108
64,2645,219
30,4060,179
42,100,126
33,303,355
34,661,122
72,2600,443
44,1818,508
37,728,129
31,302,349
44,678,111
52,955,153
35,230,288
34,0,146
37,265,140
35,221,142
34,123,301
78,4807,892
45,205,373
37,238,185
29,95,172
77,38,261
68,2812,279
36,506,124
38,262,315
53,6571,208
59,0,722
74,5539,253
39,2758,658
55,2037,305
32,0,233
62,569,94
76,2223,429
42,3777,139
47,46,371
35,1085,195
54,0,330
37,115,187
55,602,390
77,2123,141
41,1646,261
51,1574,149
33,0,111
30,1019,155
30,4,443
35,144,202
28,5474,181
35,415,649
21,210,123
80,2354,739
61,175,79
38,318,383
63,2,45
48,1730,489
76,0,92
28,1059,146
29,1788,303
39,0,60
29,308,162
30,228,232
33,696,193
32,228,176
25,448,151
34,382,148
76,2302,110
34,1778,99
30,145,96
36,994,195
32,3188,65
42,1536,132
36,1057,383
37,96,102
71,4388,346
29,19,110
27,145,67
58,1625,286
73,443,133
34,1221,210
29,3310,276
49,171,260
52,339,124
65,343,159
33,2750,242
25,145,145
32,2976,783
41,1232,217
42,490,203
46,1144,376
23,897,190
84,2619,145
67,704,186
34,3000,215
30,1996,1133
22,216,363
56,2038,405
24,556,278
47,97,340
53,4968,94
45,1206,309
28,266,108
39,1301,185
40,1855,78
79,631,105
29,698,186
35,62,469
36,1257,108
53,1228,116
52,3634,341
33,1536,359
60,824,127
24,235,98
18,108,92
65,2331,290
25,125,215
58,7554,167
36,27,631
27,390,120
32,1527,172
35,-32,63
39,172,125
53,10541,164
23,480,742
34,2374,243
33,935,385
33,2085,501
36,479,629
47,0,86
52,94,153
33,22867,165
36,417,151
42,94,151
55,3450,169
60,1853,234
38,3954,201
61,2557,158
58,589,511
48,201,406
35,7050,278
34,2885,314
58,2155,135
39,902,691
70,579,82
44,1791,71
54,2206,449
27,5291,293
33,1211,535
77,638,288
75,37127,505
57,501,105
30,4448,112
31,533,144
61,5267,226
76,3324,309
75,6053,865
28,61,253
35,0,391
59,116,268
42,413,456
35,353,352
48,315,271
44,451,203
71,1712,660
60,523,467
34,1454,231
57,9367,981
49,0,283
75,291,515
39,1382,397
64,846,671
66,780,388
36,341,419
27,255,123
29,113,328
34,13014,637
26,632,218
34,417,155
41,27696,138
47,3715,171
52,4675,181
36,2843,473
32,3271,375
51,346,122
34,8000,291
21,123,379
41,4276,103
54,10185,251
35,992,1416
29,1026,138
32,905,666
38,775,1835
48,926,382
46,349,295
32,484,83
49,1830,136
75,7819,261
37,2987,93
37,197,531
23,431,201
58,169,216
45,226,91
47,44,374
30,2424,337
30,41,68
25,199,101
23,1234,379
34,271,308
27,-69,205
28,1562,659
65,3409,92
77,2590,112
61,52587,394
27,535,171
34,2159,386
28,167,126
50,5361,276
58,473,1109
52,195,220
26,3411,236
59,2764,459
64,1612,362
38,407,146
48,660,318
28,154,416
35,681,737
66,2326,232
25,1179,150
33,2213,240
52,961,222
26,2532,269
36,1466,124
38,455,255
59,2013,222
53,4807,255
47,1568,388
56,16432,702
22,1215,145
82,121,330
27,377,645
60,1,302
44,622,66
53,597,392
27,5741,368
57,1230,200
59,7469,287
39,763,543
27,326,326
39,1176,327
64,243,144
55,2204,261
57,1686,219
51,1277,143
37,4321,276
33,4874,363
60,0,230
33,396,382
35,1380,155
26,0,176
30,341,20
23,381,696
80,0,639
29,67,211
47,368,269
72,438,279
45,483,95
35,11219,135
37,7620,367
29,805,132
40,0,228
33,101,393
32,324,432
35,747,141
32,302,61
40,118,16
79,1910,98
48,1571,104
43,10072,145
